filename,type,asm_d0,asm_d1,asm_d2,asm_d3,gar_d0,gar_d1,gar_d2,gar_d3
spec_93967.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774726,0.8643856189774726,1,0.23852901558847917
spec_48851.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_68528.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_105535.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_55650.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9614709844115208,0.9614709844115208,1,0.19999999999999996
spec_26777.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_60136.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_13011.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_86378.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_90723.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.9614709844115208,0.9614709844115208,1,0.19999999999999996
spec_72487.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774726,0.8643856189774726,1,0.19999999999999996
spec_38732.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_82292.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_111996.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9813781191217036,0.9813781191217036,1,0.19999999999999996
spec_78861.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.7999999999999997,0.7999999999999997,1,0.2830074998557688
spec_66824.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9715961990255144,0.9715961990255144,1,0.21862188087829626
spec_15903.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_100263.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774726,0.8643856189774726,1,0.23852901558847917
spec_50106.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774727,0.8643856189774727,1,0.23852901558847917
spec_23021.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.23852901558847917
spec_99581.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9400879436282183,0.9400879436282183,1,0.21862188087829626
spec_69394.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774727,0.8643856189774727,1,0.23852901558847917
spec_104389.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774729,0.8643856189774729,1,0.19999999999999996
spec_31590.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_58518.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_95075.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_65660.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_16747.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.9169925001442314,0.9169925001442314,1,0.23852901558847917
spec_12839.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774727,0.8643856189774727,1,0.23852901558847917
spec_112946.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_49079.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8918863237274595,0.8918863237274595,1,0.19999999999999996
spec_15797.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8000000000000002,0.8000000000000002,1,0.2830074998557688
spec_84514.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_74301.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_1120.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.7999999999999997,0.7999999999999997,1,0.2830074998557688
spec_41467.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9614709844115208,0.9614709844115208,1,0.19999999999999996
spec_107359.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,1.0000000000000004,1.0000000000000004,1,0.19999999999999996
spec_111702.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_32540.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774727,0.8643856189774727,1,0.23852901558847917
spec_19263.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.7999999999999998,0.7999999999999998,1,0.2830074998557688
